trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.676860186112613,180,-0.033236483082536905,-0.017668418469343715,0.5316351972838742,-0.017669684240606654,1.2657712629392248e-06,1.7559781108344996e-08,-0.017668418469343763,4.85722573273506e-17,1.374451763425599e-15,1.0001738763233063,1.2657712629392248e-06,1.806348379150195e-06,0.00010222867339072369,1,0.2037072576094034,0.5759538802607722
0,0,low+peak_energy,-13.676860186112613,190,-0.033236483082536905,-0.017387169569194536,0.5231725033641684,-0.017388414057311667,1.2444881171309874e-06,2.8874789701621717e-08,-0.017387169569194543,6.938893903907228e-18,1.9952635936310383e-16,1.000181367647155,1.2444881171309874e-06,1.9089819183143277e-06,0.00010978470561043596,1,0.22356420688696194,0.6042094873556402
0,0,low+peak_energy,-13.676860186112613,200,-0.033236483082536905,-0.017144642946803318,0.5158768168294988,-0.01714593109522663,1.2881484233104312e-06,7.152480507172099e-09,-0.01714464294680331,-6.938893903907228e-18,2.0234812170215103e-16,1.0001929580400821,1.2881484233104312e-06,2.020048277613817e-06,0.0001178150236574899,1,0.2440266912297672,0.6314484481265876
0,0,low+peak_energy,-13.676860186112613,210,-0.033236483082536905,-0.016939360205840685,0.5097026065512568,-0.01694072205976581,1.3618539251233908e-06,-9.037511378151564e-09,-0.016939360205840696,1.0408340855860843e-17,3.0719885548977396e-16,1.0002072670827111,1.3618539251233908e-06,2.1491178477349255e-06,0.00012686105351076372,1,0.2650036283179279,0.6576030296082116
0,0,low+peak_energy,-13.676860186112613,220,-0.033236483082536905,-0.016770093713671268,0.5046116416944441,-0.016771516292428564,1.4225787572964832e-06,-3.662300036150201e-09,-0.016770093713671268,0.0,0.0,1.0002176087033348,1.4225787572964832e-06,2.2267395905401576e-06,0.000132769127830464,1,0.2864036042281607,0.6826128472760763
0,0,low+peak_energy,-13.676860186112613,230,-0.033236483082536905,-0.016635858769874827,0.5005725969015391,-0.01663727264849957,1.4138786247445967e-06,-6.129232125312578e-09,-0.016635858769874855,2.7755575615628914e-17,8.341383892068412e-16,1.000222879935998,1.4138786247445967e-06,2.2939205131554017e-06,0.00013787839879887275,1,0.30812832818730074,0.7064350888559761
0,0,low+peak_energy,-13.676860186112613,240,-0.033236483082536905,-0.016535766405605,0.4975607304272787,-0.016537168799380955,1.4023937759538585e-06,1.1371181846825396e-08,-0.016535766405605,0.0,0.0,1.0002278036212668,1.4023937759538585e-06,2.3645136916681436e-06,0.00014298177156882232,1,0.3300818676592697,0.7290328864710328
0,0,low+peak_energy,-13.676860186112613,250,-0.033236483082536905,-0.016469154749861967,0.4955576314422905,-0.016470592833853746,1.4380839917782495e-06,2.420176551873321e-08,-0.016469154749861974,6.938893903907228e-18,2.1064493469976958e-16,1.0002365648362577,1.4380839917782495e-06,2.4579389049243182e-06,0.00014923196327652866,1,0.35216868107510213,0.7503918462433817
0,0,low+peak_energy,-13.676860186112613,260,-0.033236483082536905,-0.016435729882933126,0.4945510323352116,-0.01643713701966042,1.4071367272945612e-06,-1.0541851700601734e-08,-0.01643572988293315,2.42861286636753e-17,7.387578698962824e-16,1.0002377386543015,1.4071367272945612e-06,2.5002715775364646e-06,0.0001521111355673373,1,0.37430062885061477,0.7705076412051137
0,0,low+peak_energy,-13.676860186112613,270,-0.033236483082536905,-0.01643514669401529,0.4945346834196715,-0.016436593639205656,1.446945190365645e-06,-7.301717307173217e-09,-0.0164351466940153,1.0408340855860843e-17,3.166209825566953e-16,1.0002474963964474,1.446945190365645e-06,2.62069439148539e-06,0.00015944267097011729,1,0.3963846860435648,0.7893840016592976
0,0,low+peak_energy,-13.676860186112613,280,-0.033236483082536905,-0.01646747746892407,0.4955082882778508,-0.01646895284060361,1.475371679538623e-06,2.8643622630025733e-08,-0.016467477468924085,1.3877787807814457e-17,4.2133182182656064e-16,1.0002575685308914,1.475371679538623e-06,2.766132299621757e-06,0.00016796042385900563,1,0.4183406766962487,0.8070384364561064
0,0,low+peak_energy,-13.676860186112613,290,-0.033236483082536905,-0.016532958578345646,0.497477498804295,-0.016534402472951723,1.4438946060769953e-06,-9.441199357029806e-09,-0.016532958578345636,-1.0408340855860843e-17,3.147480192552353e-16,1.0002603110880257,1.4438946060769953e-06,2.859817829735721e-06,0.00017296166791718273,1,0.4400985620030278,0.8234987744713502
0,0,low+peak_energy,-13.676860186112613,300,-0.033236483082536905,-0.016631867465626348,0.5004539698525307,-0.01663332990259207,1.4624369657212366e-06,1.2675634916692324e-09,-0.016631867465626365,1.734723475976807e-17,5.214600702732637e-16,1.0002679430747858,1.4624369657212366e-06,2.9939567424504598e-06,0.00017999743647144844,1,0.46158427801273516,0.8387964249544112
0,0,low+peak_energy,-13.676860186112613,310,-0.033236483082536905,-0.016764785315116406,0.5044554742236274,-0.016766325834926724,1.540519810317581e-06,-1.114115457875875e-08,-0.01676478531511644,3.469446951953614e-17,1.0346473598664796e-15,1.0002786778162382,1.540519810317581e-06,3.1314539510023123e-06,0.00018677043389429024,1,0.4827354864389313,0.852979472457244
0,0,low+peak_energy,-13.676860186112613,320,-0.033236483082536905,-0.01693259195355098,0.5095060795853005,-0.01693419019458654,1.5982410355580567e-06,-1.1901720314150266e-08,-0.016932591953551006,2.42861286636753e-17,7.17073812937303e-16,1.00028613961695,1.5982410355580567e-06,3.2468443400028574e-06,0.00019173307389926426,1,0.5035006727514425,0.8660920532309306
0,0,low+peak_energy,-13.676860186112613,330,-0.033236483082536905,-0.01713633113034109,0.515636389787812,-0.017137940145923018,1.6090155819277474e-06,9.685095943984257e-09,-0.01713633113034111,2.0816681711721685e-17,6.073274131685489e-16,1.0002900494917095,1.6090155819277474e-06,3.36136855219223e-06,0.00019613608890983747,1,0.5238320238515143,0.8781854749015549
0,0,low+peak_energy,-13.676860186112613,340,-0.033236483082536905,-0.01737712714158696,0.5228838539648093,-0.01737882036643308,1.693224846121416e-06,-2.015150199138893e-08,-0.01737712714158698,2.0816681711721685e-17,5.989095137875064e-16,1.000301684811724,1.693224846121416e-06,3.5491904838933874e-06,0.00020422505147406857,1,0.5436883283959939,0.8893126142156793
0,0,low+peak_energy,-13.676860186112613,350,-0.033236483082536905,-0.017656651575363377,0.5312931477903023,-0.017658315718400163,1.6641430367857202e-06,-3.571187813175558e-08,-0.01765665157536342,4.163336342344337e-17,1.1788599798354771e-15,1.000306734335798,1.6641430367857202e-06,3.7517582566041407e-06,0.00021246410566183084,1,0.5630366714851955,0.8995281189222087
0,0,low+peak_energy,-13.676860186112613,360,-0.033236483082536905,-0.01797651389917415,0.5409166323255212,-0.01797816649935002,1.6526001758686293e-06,-1.3028509399798383e-08,-0.017976513899174183,3.122502256758253e-17,8.684151014151376e-16,1.0003093224362034,1.6526001758686293e-06,3.907938897866759e-06,0.0002173713820042798,1,0.5818481476514087,0.9088906052775382
0,0,low+peak_energy,-13.676860186112613,370,-0.033236483082536905,-0.018338708626148066,0.5518148970515083,-0.0183403864905443,1.6778643962336859e-06,-1.1876107153252491e-08,-0.018338708626148066,0.0,0.0,1.0003140270768318,1.6778643962336859e-06,4.080986666504901e-06,0.0002225136677795162,1,0.6001026856526102,0.9174527661347366
0,0,low+peak_energy,-13.676860186112613,380,-0.033236483082536905,-0.018745674716064448,0.5640573949672845,-0.018747284065409986,1.6093493455382468e-06,-2.7024373207978902e-08,-0.0187456747160645,5.204170427930421e-17,1.387979829444329e-15,1.0003153587474045,1.6093493455382468e-06,4.3022631521702515e-06,0.00022948727597872268,1,0.617785049107015,0.9252707704405938
0,0,low+peak_energy,-13.676860186112613,390,-0.033236483082536905,-0.019199921940457824,0.5777231790643502,-0.019201486667361715,1.5647269038902845e-06,-4.481972030317971e-08,-0.01919992194045783,6.938893903907228e-18,1.8068637142825552e-16,1.0003201477426866,1.5647269038902845e-06,4.5820847651088076e-06,0.00023863177078352685,1,0.6348852513017366,0.932399034900126
0,0,low+peak_energy,-13.676860186112613,400,-0.033236483082536905,-0.019704300906025523,0.5929017510945398,-0.01970596901986018,1.668113834656787e-06,-2.933254177744926e-09,-0.019704300906025558,3.469446951953614e-17,8.803035639752147e-16,1.000328454612713,1.668113834656787e-06,4.803854688208996e-06,0.0002437766284605212,1,0.6513914111424749,0.938887464861188
0,0,low+peak_energy,-13.676860186112613,410,-0.033236483082536905,-0.020262394878090683,0.6096940353622943,-0.02026408549184255,1.6906137518674091e-06,8.235978100901153e-09,-0.02026239487809072,3.8163916471489756e-17,9.41663922777392e-16,1.0003326226273104,1.6906137518674091e-06,5.0491172680852e-06,0.0002491658096348714,1,0.6673047692599734,0.9447838149961028
0,0,low+peak_energy,-13.676860186112613,420,-0.033236483082536905,-0.020877871955698755,0.6282134923315066,-0.020879607110097547,1.7351543987915996e-06,2.114526664875882e-09,-0.020877871955698808,5.204170427930421e-17,1.2462328434843128e-15,1.0003375857404393,1.7351543987915996e-06,5.312917464167501e-06,0.0002544548580896492,1,0.6826257972450832,0.9501411310417833
0,0,low+peak_energy,-13.676860186112613,430,-0.033236483082536905,-0.021554946639425976,0.6485873891842521,-0.021556763788169175,1.8171487431994926e-06,-3.959943230963381e-09,-0.021554946639425993,1.734723475976807e-17,4.023617582451922e-16,1.0003459997986883,1.8171487431994926e-06,5.640858454775884e-06,0.0002616746423631413,1,0.6973561379070382,0.9550017949238314
0,0,low+peak_energy,-13.676860186112613,440,-0.033236483082536905,-0.02229836753646028,0.6709582471538235,-0.02230029243061667,1.92489415639166e-06,-2.8059722895906747e-08,-0.022298367536460337,5.898059818321144e-17,1.3224175953458681e-15,1.000354954739354,1.92489415639166e-06,5.990017080531091e-06,0.0002686071090398454,1,0.7115049390437379,0.9594050911957833
0,0,low+peak_energy,-13.676860186112613,450,-0.033236483082536905,-0.023113509962222552,0.695485488535491,-0.02311549167385976,1.981711637209088e-06,-7.525980765671347e-09,-0.02311350996222258,2.7755575615628914e-17,6.003674074347383e-16,1.0003605942205502,1.981711637209088e-06,6.352886471797729e-06,0.0002748324180783883,1,0.725081780077681,0.9633913917521818
0,0,low+peak_energy,-13.676860186112613,460,-0.033236483082536905,-0.02400630364559807,0.7223473098229682,-0.024008284142647128,1.980497049056812e-06,-7.934232416906273e-09,-0.024006303645598106,3.469446951953614e-17,7.22552043148861e-16,1.0003637492286168,1.980497049056812e-06,6.751777383969667e-06,0.0002812269858126239,1,0.7380973202345498,0.9669964288290454
0,0,low+peak_energy,-13.676860186112613,470,-0.033236483082536905,-0.024983317854568032,0.7517428115056579,-0.02498528723702653,1.9693824584963993e-06,-1.5882491433139023e-08,-0.024983317854568084,5.204170427930421e-17,1.0414469880934955e-15,1.000363973125112,1.9693824584963993e-06,7.123873816696332e-06,0.00028512275040565576,1,0.7505607829021312,0.9702566177053321
0,0,low+peak_energy,-13.676860186112613,480,-0.033236483082536905,-0.026051911313030057,0.7838944197839731,-0.026053893621645105,1.9823086150477787e-06,8.614977484860953e-09,-0.026051911313030123,6.591949208711867e-17,1.2650602832037746e-15,1.0003672707547142,1.9823086150477787e-06,7.5857965146371705e-06,0.0002911578831478389,1,0.7624853042027503,0.9731998557495901
0,0,low+peak_energy,-13.676860186112613,490,-0.033236483082536905,-0.027220298848556337,0.8190506409259407,-0.027222362770876037,2.0639223196998457e-06,-2.904190318786526e-09,-0.027220298848556375,3.8163916471489756e-17,7.009662752771706e-16,1.000371078824089,2.0639223196998457e-06,8.03695416837093e-06,0.0002952335267888392,1,0.7738872150980242,0.9758567017250832
0,0,low+peak_energy,-13.676860186112613,500,-0.033236483082536905,-0.028497761793139044,0.8574891953255412,-0.028499925133895536,2.1633407564919382e-06,-2.082720972421126e-08,-0.028497761793139124,7.979727989493313e-17,1.3999559563759822e-15,1.0003761987363715,2.1633407564919382e-06,8.557481219499576e-06,0.0003002632876856926,1,0.7847805536771981,0.9782541613524649
0,0,low+peak_energy,-13.676860186112613,510,-0.033236483082536905,-0.02989471216853205,0.8995205856820062,-0.029896900728413688,2.1885598816377694e-06,-7.280070438847597e-09,-0.029894712168532137,8.673617379884035e-17,1.450588049021539e-15,1.000378716583783,2.1885598816377694e-06,9.133063384002223e-06,0.00030548528982879685,1,0.7951861719557499,0.9804163143254963
0,0,low+peak_energy,-13.676860186112613,520,-0.033236483082536905,-0.03142255151330896,0.9454921622317838,-0.03142483425468792,2.282741378964448e-06,3.582062410578679e-09,-0.03142255151330901,5.551115123125783e-17,8.832369771843233e-16,1.0003805978703555,2.282741378964448e-06,9.676614808135215e-06,0.00030792890519992696,1,0.8051149609323673,0.9823646729183484
0,0,low+peak_energy,-13.676860186112613,530,-0.033236483082536905,-0.033094263594650467,0.9957927577925992,-0.03309664914808649,2.385553436026755e-06,7.273421497033805e-09,-0.03309426359465054,7.632783294297951e-17,1.1531051467092788e-15,1.0003835073462088,2.385553436026755e-06,1.0306339769891619e-05,0.0003114013060288155,1,0.8145850465446095,0.9841208908295631
0,0,low+peak_energy,-13.676860186112613,540,-0.033236483082536905,-0.034924252512125664,1.0508579780455292,-0.03492682340945917,2.570897333506461e-06,-1.7753797723618625e-08,-0.03492425251212571,4.85722573273506e-17,6.953431859221971e-16,1.0003890787567742,2.570897333506461e-06,1.1017387415178681e-05,0.0003154420110302634,1,0.8236141500255727,0.9857019722947626
0,0,low+peak_energy,-13.676860186112613,550,-0.033236483082536905,-0.036928869677998,1.1111762431305108,-0.036931590406524134,2.720728526132976e-06,-7.820112828127446e-09,-0.03692886967799803,2.7755575615628914e-17,3.757701104949677e-16,1.0003920694405593,2.720728526132976e-06,1.1757952749003593e-05,0.0003183711456662992,1,0.8322208298398519,0.987126460271886
0,0,low+peak_energy,-13.676860186112613,560,-0.033236483082536905,-0.03912628972241441,1.1772956975791657,-0.03912916853573343,2.8788133190210674e-06,2.144032412026986e-08,-0.039126289722414484,7.632783294297951e-17,9.753316489880904e-16,1.0003948118522155,2.8788133190210674e-06,1.2568709596603697e-05,0.00032121075062266493,1,0.8404183085499826,0.9884087379107861
0,0,low+peak_energy,-13.676860186112613,570,-0.033236483082536905,-0.04153696110362301,1.2498321192990434,-0.0415400240890939,3.0629854708905113e-06,3.1416185902743976e-08,-0.04153696110362309,8.326672684688674e-17,1.0022469735248424e-15,1.0003977905584325,3.0629854708905113e-06,1.3460025482110955e-05,0.0003240254616425417,1,0.8482249113825572,0.9895631203422692
0,0,low+peak_energy,-13.676860186112613,580,-0.033236483082536905,-0.044183829783628496,1.3294779819258746,-0.04418717245488464,3.3426712561443472e-06,-3.882876908889443e-09,-0.04418382978362859,9.71445146547012e-17,1.0992388656898836e-15,1.0004024783836474,3.3426712561443472e-06,1.4440365138521665e-05,0.00032679993618657906,1,0.8556561335447599,0.9906019066157066
0,0,low+peak_energy,-13.676860186112613,590,-0.033236483082536905,-0.04709293593854878,1.417012849430907,-0.04709652359784776,3.587659298975865e-06,4.867741959513339e-09,-0.047092935938548866,8.326672684688674e-17,8.840007763406552e-16,1.0004051969232697,3.587659298975865e-06,1.5494253451059484e-05,0.0003289893237845595,1,0.8627284824865402,0.9915368449090204
0,0,low+peak_energy,-13.676860186112613,600,-0.033236483082536905,-0.05029344614408901,1.5133153123082712,-0.05029727877607791,3.832631988900936e-06,2.456901349034979e-09,-0.05029344614408915,1.3877787807814457e-16,1.3795764050773008e-15,1.0004067471552,3.832631988900936e-06,1.662408415542081e-05,0.0003305165718692411,1,0.8694572158395223,0.9923780273525155
0,0,low+peak_energy,-13.676860186112613,610,-0.033236483082536905,-0.05381836623160547,1.6193767168242625,-0.05382238685298376,4.020621378289513e-06,9.640487644291262e-09,-0.05381836623160559,1.1796119636642288e-16,1.09583765477212e-15,1.000407767819436,4.020621378289513e-06,1.792477646558408e-05,0.00033303570342478004,1,0.8758573981266765,0.993134572683965
0,0,low+peak_energy,-13.676860186112613,620,-0.033236483082536905,-0.05770470544061962,1.7363169646832357,-0.057709069422616194,4.363981996574617e-06,2.7871866870032846e-08,-0.057704705440619695,7.632783294297951e-17,6.613157490377645e-16,1.0004108807883292,4.363981996574617e-06,1.9345772865162417e-05,0.00033522933325244033,1,0.8819437337672115,0.9938154233465294
0,0,low+peak_energy,-13.676860186112613,630,-0.033236483082536905,-0.06199468541382677,1.8654027217152558,-0.0619994260024074,4.740588580624816e-06,2.372487799967571e-08,-0.06199468541382679,2.0816681711721685e-17,1.6787801963612848e-16,1.0004134246928225,4.740588580624816e-06,2.0889545193209862e-05,0.00033693126759590865,1,0.8877306074059464,0.9944278730301108
0,0,low+peak_energy,-13.676860186112613,640,-0.033236483082536905,-0.06673592894157566,2.0080684275127436,-0.06674113231960378,5.203378028117989e-06,-6.207826835913366e-09,-0.06673592894157575,8.326672684688674e-17,6.23803672135399e-16,1.0004166986794822,5.203378028117989e-06,2.260539543585751e-05,0.0003387026058773902,1,0.893231212182965,0.9949787971438235
0,0,low+peak_energy,-13.676860186112613,650,-0.033236483082536905,-0.07198258685537617,2.1659405818997284,-0.07198824750809046,5.660652714289949e-06,-1.8767602749658607e-09,-0.0719825868553763,1.249000902703301e-16,8.675033397381511e-16,1.0004188383444297,5.660652714289949e-06,2.4488414791988358e-05,0.0003401723981297948,1,0.898458990894815,0.9954744713993747
0,0,low+peak_energy,-13.676860186112613,660,-0.033236483082536905,-0.07779596410493578,2.3408658403895037,-0.07780214790259428,6.183797658501633e-06,5.590713614278542e-09,-0.07779596410493594,1.6653345369377348e-16,1.0702368648116764e-15,1.0004208530098238,6.183797658501633e-06,2.6556867987189757e-05,0.0003413384938991412,1,0.9034290308512594,0.9959206231278064
0,0,low+peak_energy,-13.676860186112613,670,-0.033236483082536905,-0.08424581100482022,2.534943535290614,-0.08425260792587277,6.796921052557026e-06,2.5001615597264326e-08,-0.08424581100482052,3.0531133177191805e-16,1.811880601016754e-15,1.0004233861556004,6.796921052557026e-06,2.887158899421232e-05,0.0003426788761199434,1,0.9081513427039682,0.9963220277233334
0,0,low+peak_energy,-13.676860186112613,680,-0.033236483082536905,-0.09141152897885174,2.750563397302456,-0.09141905382188831,7.524843036565976e-06,-7.448453381853071e-10,-0.09141152897885182,8.326672684688674e-17,4.554123203304821e-16,1.0004266802469155,7.524843036565976e-06,3.1478650719042844e-05,0.0003443335869606864,1,0.9126377144071114,0.9966833830748079
0,0,low+peak_energy,-13.676860186112613,690,-0.033236483082536905,-0.09938370707543404,2.9904493705209454,-0.09939201991250254,8.312837068508161e-06,4.246450885370123e-09,-0.09938370707543422,1.8041124150158794e-16,9.07574077176462e-16,1.0004296153382188,8.312837068508161e-06,3.4383927860144694e-05,0.0003459425403610248,1,0.9169005602323603,0.9970084706065098
0,0,low+peak_energy,-13.676860186112613,700,-0.033236483082536905,-0.10826548290008313,3.25771056266875,-0.10827484200394169,9.35910385856109e-06,5.2584704493541246e-08,-0.10826548290008338,2.498001805406602e-16,1.1535467330978266e-15,1.000435220089394,9.35910385856109e-06,3.776020928749153e-05,0.0003487440719250081,1,0.9209504156216267,0.9973011385112645
0,0,low+peak_energy,-13.676860186112613,710,-0.033236483082536905,-0.11817526861432062,3.555900535470444,-0.11818562799034733,1.035937602671122e-05,2.8798979187505402e-08,-0.11817526861432083,2.0816681711721685e-16,8.806773744698416e-16,1.0004376509018233,1.035937602671122e-05,4.1360136855554176e-05,0.0003499591072015306,1,0.9247980046079772,0.9975647489338698
0,0,low+peak_energy,-13.676860186112613,720,-0.033236483082536905,-0.12924794032837464,3.889086445440044,-0.1292595558503916,1.1615522016950042e-05,3.57139129103512e-08,-0.129247940328375,3.608224830031759e-16,1.3957284652161494e-15,1.0004420693964688,1.1615522016950042e-05,4.5521036958847244e-05,0.00035216767270602794,1,0.9284528983653743,0.9978020446606296
0,0,low+peak_energy,-13.676860186112613,730,-0.033236483082536905,-0.14163835403721117,4.261929755548004,-0.1416515562192319,1.3202182020721764e-05,4.218080101869859e-08,-0.14163835403721142,2.498001805406602e-16,8.817417443478298e-16,1.0004487511269584,1.3202182020721764e-05,5.035818897399775e-05,0.00035550748836150566,1,0.9319244500574672,0.9980157282081938
0,0,low+peak_energy,-13.676860186112613,740,-0.033236483082536905,-0.15552441916962645,4.679780600663624,-0.15553944876394094,1.502959431448625e-05,4.978262757582286e-08,-0.15552441916962692,4.718447854656915e-16,1.5168010084110605e-15,1.0004556073507769,1.502959431448625e-05,5.582847428450398e-05,0.00035893450007807166,1,0.9352224850341648,0.9982082164753875
0,0,low+peak_energy,-13.676860186112613,750,-0.033236483082536905,-0.17111026501131457,5.1487881322950235,-0.17112760965459034,1.7344643275768457e-05,8.904976903090223e-08,-0.17111026501131515,5.828670879282072e-16,1.7030188439629538e-15,1.000465062862055,1.7344643275768457e-05,6.22323862973895e-05,0.0003636606998894066,1,0.9383550416101747,0.9983816204985628
