trajectory_index,mode_index,selection_reason,eigenvalue,time,initial_coefficient,actual_coefficient,propagator,homogeneous_coefficient,net_forcing_injection,previous_step_forcing_projection,duhamel_reconstruction,identity_residual,relative_identity_residual,cancellation_condition,absolute_prediction_error,forcing_radius_R,epsilon,shadowing,mode_energy_fraction,selected_modes_energy_fraction
0,0,low+peak_energy,-13.647125366575334,100,0.04702277188268326,0.03018612553319403,0.641970534605678,0.030187234004167014,-1.1084709729859699e-06,-3.637153885363564e-08,0.030186125533194035,-6.938893903907228e-18,1.149309324423263e-16,1.0000829130062512,1.1084709729859699e-06,1.3943514420484723e-06,4.6190102804914074e-05,1,0.1536993485091646,0.41527363119290006
0,0,low+peak_energy,-13.647125366575334,110,0.04702277188268326,0.02919797675259308,0.6209586088624822,0.02919919501312884,-1.2182605357603793e-06,-6.1711476172232604e-09,0.02919797675259307,6.938893903907228e-18,1.1881995207037884e-16,1.0000932738565553,1.2182605357603793e-06,1.5051473595634727e-06,5.1547563516278894e-05,1,0.17419088160080376,0.45952629532466494
0,0,low+peak_energy,-13.647125366575334,120,0.04702277188268326,0.028298992434554797,0.6018407807583318,0.028300221743295023,-1.2293087402262537e-06,-1.559085175198427e-08,0.028298992434554776,2.0816681711721685e-17,3.6778301422061527e-16,1.0000989597490346,1.2293087402262537e-06,1.5711524490297227e-06,5.5517319379377834e-05,1,0.1946981293125021,0.5020638422069021
0,0,low+peak_energy,-13.647125366575334,130,0.04702277188268326,0.02748265870984957,0.5844828909122146,0.02748400564869631,-1.3469388467392263e-06,-5.700743575115519e-09,0.0274826587098496,-2.7755575615628914e-17,5.049405092256902e-16,1.0001104299106605,1.3469388467392263e-06,1.6879686993018822e-06,6.141640053774149e-05,1,0.2150354753352204,0.5425979787301809
0,0,low+peak_energy,-13.647125366575334,140,0.04702277188268326,0.026743596933317827,0.568765246295325,0.026744918431343224,-1.321498025397272e-06,1.8509133763860985e-08,0.02674359693331782,6.938893903907228e-18,1.2972359444131481e-16,1.0001150576037112,1.321498025397272e-06,1.7555561523661397e-06,6.564073683278642e-05,1,0.23504708682360897,0.5809198982644477
0,0,low+peak_energy,-13.647125366575334,150,0.04702277188268326,0.02607654361265763,0.5545812544592568,0.026077947818849947,-1.4042061923166815e-06,-2.6534644349818226e-08,0.02607654361265763,0.0,0.0,1.0001281780178553,1.4042061923166815e-06,1.9382334804706422e-06,7.432461687302048e-05,1,0.25459931486191584,0.6168894668866347
0,0,low+peak_energy,-13.647125366575334,160,0.04702277188268326,0.025477362563752697,0.5418362208328871,0.02547864101000004,-1.2784462473415525e-06,7.810505853189653e-09,0.02547736256375268,1.734723475976807e-17,3.404270022282487e-16,1.0001294322592236,1.2784462473415525e-06,2.0191463483433455e-06,7.924858894753675e-05,1,0.2735940650377295,0.6504385081263194
0,0,low+peak_energy,-13.647125366575334,170,0.04702277188268326,0.024941768688729743,0.530446296721792,0.024943055206762942,-1.2865180331993187e-06,2.0677175412847637e-08,0.024941768688729785,-4.163336342344337e-17,8.345682411061481e-16,1.0001359547052684,1.2865180331993187e-06,2.104432777747447e-06,8.436948723013134e-05,1,0.29194962087713056,0.6815539601838481
0,0,low+peak_energy,-13.647125366575334,180,0.04702277188268326,0.024466366806364652,0.5203375613553631,0.024467714449604945,-1.3476432402931282e-06,-2.015556534867846e-08,0.024466366806364673,-2.0816681711721685e-17,4.2539080948073186e-16,1.0001439167466817,1.3476432402931282e-06,2.17347667360203e-06,8.883039231468237e-05,1,0.3096150687883814,0.7102731387271545
0,0,low+peak_energy,-13.647125366575334,190,0.04702277188268326,0.02404820318275294,0.5114452225417573,0.024049572030069227,-1.3688473162881687e-06,-1.0138647730389971e-08,0.02404820318275293,6.938893903907228e-18,1.4426231567097151e-16,1.000149667190027,1.3688473162881687e-06,2.2303796792709454e-06,9.274093012891445e-05,1,0.32656276279318514,0.7366698671249399
0,0,low+peak_energy,-13.647125366575334,200,0.04702277188268326,0.023684499995903417,0.5037129247453183,0.0236859779546583,-1.4779587548842399e-06,-2.3521170275375702e-08,0.02368449999590342,-3.469446951953614e-18,7.323841469824727e-17,1.0001611431321702,1.4779587548842399e-06,2.3386357583386144e-06,9.873503060821168e-05,1,0.34277782239513815,0.7608450803874566
0,0,low+peak_energy,-13.647125366575334,210,0.04702277188268326,0.023373182845871823,0.49709215382612476,0.02337465095403756,-1.4681081657377804e-06,-1.5485093381173431e-09,0.023373182845871816,6.938893903907228e-18,1.4842775444115574e-16,1.000164631252157,1.4681081657377804e-06,2.3798481930735147e-06,0.00010181320772460295,1,0.3582666050212344,0.7829243225665128
0,0,low+peak_energy,-13.647125366575334,220,0.04702277188268326,0.023112118492352115,0.4915417293389268,0.02311365460952399,-1.5361171718762667e-06,-2.063750588129909e-08,0.023112118492352136,-2.0816681711721685e-17,4.503113433031957e-16,1.0001732271177033,1.5361171718762667e-06,2.467528498570395e-06,0.00010675631094503111,1,0.373038708391646,0.8030365402563845
0,0,low+peak_energy,-13.647125366575334,230,0.04702277188268326,0.022899777033022217,0.4870273773639551,0.02290137726640676,-1.600233384541766e-06,7.1244239847889634e-09,0.022899777033022234,-1.734723475976807e-17,3.7873780598370685e-16,1.0001833478759197,1.600233384541766e-06,2.598392093496425e-06,0.00011346007985763881,1,0.38712005899752666,0.8213271155171196
0,0,low+peak_energy,-13.647125366575334,240,0.04702277188268326,0.022734915460003984,0.4835213774780447,0.022736515433550878,-1.5999735468938403e-06,1.2709233627311578e-08,0.022734915460003984,0.0,0.0,1.0001888528034735,1.5999735468938403e-06,2.693578974458886e-06,0.00011846929589237483,1,0.40053820321530764,0.8379326381615559
0,0,low+peak_energy,-13.647125366575334,250,0.04702277188268326,0.0226165050365706,0.48100227892508257,0.02261806043694494,-1.5554003743416256e-06,-1.4284173111694942e-08,0.02261650503657059,1.0408340855860843e-17,2.3008915563024096e-16,1.0001931085293125,1.5554003743416256e-06,2.812039651461753e-06,0.00012432717912754768,1,0.41332680302440694,0.8529906964446158
0,0,low+peak_energy,-13.647125366575334,260,0.04702277188268326,0.022543662423311628,0.4794546814060706,0.022545288111842237,-1.625688530609154e-06,4.0284522558053926e-09,0.02254366242331161,1.734723475976807e-17,3.8471973996766485e-16,1.0002029114370246,1.625688530609154e-06,2.9486784075004342e-06,0.00013078912067447028,1,0.4255166388055015,0.8666341269105045
0,0,low+peak_energy,-13.647125366575334,270,0.04702277188268326,0.02251602339721948,0.47886907812115065,0.022517751422161694,-1.7280249422144123e-06,-1.7562742468668624e-08,0.022516023397219486,-6.938893903907228e-18,1.54076083659891e-16,1.0002155125961008,1.7280249422144123e-06,3.1244617139841026e-06,0.00013875549362842002,1,0.43714483115395036,0.8789891953012804
0,0,low+peak_energy,-13.647125366575334,280,0.04702277188268326,0.022533445519763825,0.4792417585702613,0.02253527588990536,-1.8303701415367524e-06,-1.3452972371513772e-08,0.02253344551976384,-1.3877787807814457e-17,3.0791253401142056e-16,1.0002255336248826,1.8303701415367524e-06,3.251679507632142e-06,0.0001442928643748589,1,0.44824767398090304,0.8901759954912113
0,0,low+peak_energy,-13.647125366575334,290,0.04702277188268326,0.02259605070157064,0.48057476929432735,0.02259795774910029,-1.907047529649264e-06,-1.7463791354005442e-08,0.022596050701570652,-1.0408340855860843e-17,2.3029383830658857e-16,1.0002336028550167,1.907047529649264e-06,3.371454426338396e-06,0.00014919288122275677,1,0.4588616985742611,0.9002993870345065
0,0,low+peak_energy,-13.647125366575334,300,0.04702277188268326,0.02270423683223702,0.48287593237121235,0.022706164815529506,-1.92798329248442e-06,3.4000792736854635e-09,0.022704236832237046,-2.42861286636753e-17,5.347915172152987e-16,1.0002381302860524,1.92798329248442e-06,3.4785831189779978e-06,0.00015319994139207862,1,0.4690193482585367,0.9094608116753096
0,0,low+peak_energy,-13.647125366575334,310,0.04702277188268326,0.02285852240336947,0.4861589220128733,0.02286054008854254,-2.0176851730710488e-06,8.718181565559036e-09,0.02285852240336949,-2.0816681711721685e-17,4.552972421275995e-16,1.000246939193839,2.0176851730710488e-06,3.6269799215642197e-06,0.00015865679058833887,1,0.47875288327864546,0.9177535956244276
0,0,low+peak_energy,-13.647125366575334,320,0.04702277188268326,0.02305989461321716,0.4904434000265342,0.02306200812081529,-2.1135075981316975e-06,4.318035158601408e-09,0.02305989461321716,0.0,0.0,1.0002549768967175,2.1135075981316975e-06,3.7662327689754286e-06,0.00016330896898679456,1,0.488089714624102,0.9252598330350223
0,0,low+peak_energy,-13.647125366575334,330,0.04702277188268326,0.023309618967142155,0.4957552121219347,0.023311784249260985,-2.1652821188301863e-06,-2.309211206627526e-08,0.023309618967142176,-2.0816681711721685e-17,4.464840933911271e-16,1.0002606671622627,2.1652821188301863e-06,3.910770110757821e-06,0.00016775936448887638,1,0.4970631307353153,0.9320566412306254
0,0,low+peak_energy,-13.647125366575334,340,0.04702277188268326,0.023609098438553657,0.5021266478093207,0.023611386816154125,-2.2883776004678502e-06,-1.7828182624635147e-08,0.02360909843855365,6.938893903907228e-18,1.4693956686948747e-16,1.0002706308999338,2.2883776004678502e-06,4.100973956586381e-06,0.00017368628062882908,1,0.5056998405612475,0.9382138430832451
0,0,low+peak_energy,-13.647125366575334,350,0.04702277188268326,0.023960311991571837,0.5095967675476978,0.02396265255254816,-2.3405609763244017e-06,-4.742895711590256e-09,0.023960311991571868,-3.122502256758253e-17,6.515351858294609e-16,1.0002741438209855,2.3405609763244017e-06,4.22801050504584e-06,0.00017644167296480031,1,0.5140212659868926,0.9437923273247744
0,0,low+peak_energy,-13.647125366575334,360,0.04702277188268326,0.02436537911017982,0.5182118017839925,0.02436775534220295,-2.3762320231317247e-06,-6.036195897285435e-09,0.02436537911017983,-1.0408340855860843e-17,2.135679037665495e-16,1.0002800989296743,2.3762320231317247e-06,4.448484586738228e-06,0.00018255619051763122,1,0.5220519479254108,0.9488493375858296
0,0,low+peak_energy,-13.647125366575334,370,0.04702277188268326,0.02482683337677606,0.5280256275895272,0.024829228634353002,-2.395257576941201e-06,1.2884573127175392e-08,0.024826833376776068,-6.938893903907228e-18,1.3973236958128407e-16,1.0002838888371914,2.395257576941201e-06,4.652803281534345e-06,0.00018739218000098727,1,0.5298111651684971,0.953434492882084
0,0,low+peak_energy,-13.647125366575334,380,0.04702277188268326,0.02534753574419317,0.5391003297708847,0.025349991828695632,-2.456084502461958e-06,7.979200102731232e-09,0.025347535744193163,6.938893903907228e-18,1.368618568163117e-16,1.0002894583854307,2.456084502461958e-06,4.880972268698386e-06,0.00019254334682558883,1,0.537318493286219,0.9575938967010414
0,0,low+peak_energy,-13.647125366575334,390,0.04702277188268326,0.025930816949364194,0.5515068544389049,0.025933381008016825,-2.5640586526314013e-06,-1.5826476091468367e-08,0.02593081694936421,-1.734723475976807e-17,3.3445763887102684e-16,1.0002957577864637,2.5640586526314013e-06,5.105182369511142e-06,0.0001968575700921129,1,0.5445913197534952,0.9613687568882439
0,0,low+peak_energy,-13.647125366575334,400,0.04702277188268326,0.026580541347517972,0.5653257650806904,0.02658318449079269,-2.643143274718568e-06,-3.866142180702914e-09,0.02658054134751796,1.0408340855860843e-17,1.9576926269811385e-16,1.0002984567101785,2.643143274718568e-06,5.289997650625556e-06,0.00019899789103362657,1,0.5516493617352682,0.9647964745321012
0,0,low+peak_energy,-13.647125366575334,410,0.04702277188268326,0.02730091926718596,0.580648112583605,0.027303683742129447,-2.764474943486167e-06,-2.197321338770486e-09,0.027300919267185947,1.3877787807814457e-17,2.5413764565403857e-16,1.0003045522325653,2.764474943486167e-06,5.550080970419336e-06,0.00020327224058252583,1,0.5585062223864654,0.9679099467493929
0,0,low+peak_energy,-13.647125366575334,420,0.04702277188268326,0.028096849021031947,0.5975764311557047,0.028099700204702677,-2.8511836707295624e-06,-1.502191790403451e-08,0.02809684902103196,-1.3877787807814457e-17,2.4693836067140526e-16,1.0003071318571035,2.8511836707295624e-06,5.778253747858021e-06,0.00020563399985637536,1,0.5651738784585211,0.9707393852037101
0,0,low+peak_energy,-13.647125366575334,430,0.04702277188268326,0.02897364409507777,0.6162258763888248,0.02897664881363828,-3.0047185605105997e-06,-2.218100536230394e-08,0.028973644095077754,1.3877787807814457e-17,2.3946502401069016e-16,1.0003130742094979,3.0047185605105997e-06,6.066182160831911e-06,0.0002093472644074968,1,0.5716653266157115,0.9733118353085224
0,0,low+peak_energy,-13.647125366575334,440,0.04702277188268326,0.029937434981995276,0.6367255226277962,0.02994059900240914,-3.1640204138649874e-06,-2.0312564706637115e-08,0.029937434981995276,0.0,0.0,1.000319212524141,3.1640204138649874e-06,6.392383773041532e-06,0.0002135022005580842,1,0.5779946989974124,0.9756509086539348
0,0,low+peak_energy,-13.647125366575334,450,0.04702277188268326,0.030995107514078968,0.6592198404730433,0.03099834417910276,-3.2366650237931893e-06,6.032395426930348e-09,0.03099510751407895,1.734723475976807e-17,2.7980905463109445e-16,1.000321848338681,3.2366650237931893e-06,6.739058836856982e-06,0.0002174006068814493,1,0.584169962732102,0.9777803347226924
0,0,low+peak_energy,-13.647125366575334,460,0.04702277188268326,0.03215412965701731,0.6838703774102363,0.032157480754286046,-3.351097268733394e-06,3.2332344343521946e-08,0.03215412965701729,2.0816681711721685e-17,3.2366779398518596e-16,1.0003247074252344,3.351097268733394e-06,7.0895873828545716e-06,0.00022046463891328458,1,0.5902008479906291,0.9797187436017268
0,0,low+peak_energy,-13.647125366575334,470,0.04702277188268326,0.033422974483211965,0.710857669133316,0.03342649801671185,-3.5235334998884316e-06,2.6378123990644653e-10,0.03342297448321189,7.632783294297951e-17,1.141726436685331e-15,1.000328128524647,3.5235334998884316e-06,7.443497806605396e-06,0.00022268254972100153,1,0.5960975513319909,0.9814825467185545
0,0,low+peak_energy,-13.647125366575334,480,0.04702277188268326,0.03481124617753787,0.7403834119513166,0.03481488028590947,-3.6341083715987765e-06,3.6728228097748783e-09,0.0348112461775379,-2.7755575615628914e-17,3.9861655975393894e-16,1.000332284213881,3.6341083715987765e-06,7.933119198726644e-06,0.0002278657612370821,1,0.6018664244031792,0.9830899532133216
0,0,low+peak_energy,-13.647125366575334,490,0.04702277188268326,0.03632939585106678,0.7726729343749619,0.03633322313303732,-3.827281970542051e-06,-4.696365810130665e-09,0.03632939585106678,0.0,0.0,1.0003361115216165,3.827281970542051e-06,8.383446548366038e-06,0.0002307377608000618,1,0.607515024009789,0.9845547088059871
0,0,low+peak_energy,-13.647125366575334,500,0.04702277188268326,0.037989348137127094,0.8079780080625544,0.03799336555935031,-4.017422223216716e-06,-1.1746699779546788e-08,0.03798934813712707,2.0816681711721685e-17,2.739515360807331e-16,1.000339313660657,4.017422223216716e-06,8.87288255917393e-06,0.00023353768292291442,1,0.6130521100357307,0.9858892808457472
0,0,low+peak_energy,-13.647125366575334,510,0.04702277188268326,0.039804290525514034,0.8465800462164769,0.039808540393668844,-4.249868154809766e-06,-2.0671586810350195e-08,0.03980429052551402,1.3877787807814457e-17,1.7430666473294736e-16,1.000343506156219,4.249868154809766e-06,9.423150684635608e-06,0.00023671178574872508,1,0.618481948404034,0.9871060245950539
0,0,low+peak_energy,-13.647125366575334,520,0.04702277188268326,0.04178901148301599,0.8887937466664478,0.04179354560025175,-4.5341172357632464e-06,-6.013042570807148e-09,0.04178901148301595,4.163336342344337e-17,4.980836493469528e-16,1.0003492002274312,4.5341172357632464e-06,1.0058615078233469e-05,0.0002406738871701012,1,0.6238100534604306,0.9882155009758622
0,0,low+peak_energy,-13.647125366575334,530,0.04702277188268326,0.04396010383912559,0.9349712448223925,0.043964939562151764,-4.835723026175298e-06,-1.2905021488929247e-08,0.04396010383912551,7.632783294297951e-17,8.680534273802121e-16,1.0003524222108509,4.835723026175298e-06,1.065679395803977e-05,0.00024239300825091813,1,0.6290416301931194,0.9892278496264287
0,0,low+peak_energy,-13.647125366575334,540,0.04702277188268326,0.04633617136888142,0.9855068487710728,0.04634126373858418,-5.092369702759669e-06,-1.3980988304573838e-08,0.04633617136888131,1.1102230246251565e-16,1.1978773721925639e-15,1.000355140470893,5.092369702759669e-06,1.1363480016562947e-05,0.000245212993773012,1,0.6341820720201192,0.9901517339560064
0,0,low+peak_energy,-13.647125366575334,550,0.04702277188268326,0.04893791556559623,1.0408424453843372,0.048943296875121896,-5.381309525667732e-06,-9.19376345887013e-09,0.048937915565596124,1.0408340855860843e-16,1.06330606236208e-15,1.0003569119443076,5.381309525667732e-06,1.2085217069213285e-05,0.0002469228237739795,1,0.6392346328236952,0.9909947125444597
0,0,low+peak_energy,-13.647125366575334,560,0.04702277188268326,0.051788523278476405,1.101473678608072,0.05179434552396735,-5.8222454909426236e-06,-1.2704335333735273e-08,0.05178852327847628,1.249000902703301e-16,1.205730944245001e-15,1.0003621078813048,5.8222454909426236e-06,1.2930786949324556e-05,0.0002496563441146477,1,0.6442031373429588,0.9917644766119688
0,0,low+peak_energy,-13.647125366575334,570,0.04702277188268326,0.05491434012662431,1.167957018830962,0.05492057646526712,-6.23633864281492e-06,-1.1005958089338463e-08,0.054914340126624266,4.163336342344337e-17,3.790324692765482e-16,1.0003655362096233,6.23633864281492e-06,1.3836841101031213e-05,0.00025194275063339714,1,0.6490912712379175,0.9924673180563756
0,0,low+peak_energy,-13.647125366575334,580,0.04702277188268326,0.05834470943519039,1.2409178525468822,0.05835139710546122,-6.6876702708301705e-06,-3.0745766654849405e-08,0.058344709435190246,1.457167719820518e-16,1.248614250989491e-15,1.0003684505943233,6.6876702708301705e-06,1.4809472596178978e-05,0.0002537980807796791,1,0.6539052520154345,0.9931094516924238
0,0,low+peak_energy,-13.647125366575334,590,0.04702277188268326,0.062112711847191575,1.3210597568312032,0.06211989158886669,-7.179741675113205e-06,-1.2929257636740132e-08,0.062112711847191505,6.938893903907228e-17,5.585082110116588e-16,1.0003714810004631,7.179741675113205e-06,1.5893950663365034e-05,0.0002558592788370802,1,0.6586443768014403,0.9936958156220596
0,0,low+peak_energy,-13.647125366575334,600,0.04702277188268326,0.06625545343793098,1.4091751518673015,0.06626332170900165,-7.868271070674004e-06,-2.1343708453414045e-08,0.06625545343793084,1.3877787807814457e-16,1.04716964452517e-15,1.0003778103121903,7.868271070674004e-06,1.7163722477017677e-05,0.00025902297129614077,1,0.6633134110551098,0.9942317017783876
0,0,low+peak_energy,-13.647125366575334,610,0.04702277188268326,0.07081511531903292,1.506157531144087,0.0708237020063738,-8.586687340883525e-06,-1.1026314167272844e-08,0.07081511531903277,1.5265566588595902e-16,1.0777159450957575e-15,1.0003828075172971,8.586687340883525e-06,1.8521871141499544e-05,0.00026152079906572326,1,0.6679139189014239,0.9947214048243642
0,0,low+peak_energy,-13.647125366575334,620,0.04702277188268326,0.07583902039507566,1.6130155365004955,0.07584846161608674,-9.441221011083356e-06,-1.0787478008089657e-08,0.0758390203950756,5.551115123125783e-17,3.659345888399958e-16,1.0003892785194457,9.441221011083356e-06,2.0081280564519913e-05,0.0002647552783095717,1,0.672448973309713,0.9951691019716646
0,0,low+peak_energy,-13.647125366575334,630,0.04702277188268326,0.08138079229464167,1.7308891637601884,0.08139120630170373,-1.0414007062059527e-05,-2.2546131739353825e-08,0.08138079229464139,2.7755575615628914e-16,1.7050721372001505e-15,1.000396231244782,1.0414007062059527e-05,2.183160557019434e-05,0.0002682305197599381,1,0.6769211893168149,0.9955782579805889
0,0,low+peak_energy,-13.647125366575334,640,0.04702277188268326,0.08750114002722585,1.8610684472638275,0.08751259705374649,-1.145702652063929e-05,-3.2539911334894533e-08,0.08750114002722563,2.220446049250313e-16,1.2686436718856643e-15,1.0004023460175646,1.145702652063929e-05,2.3748708701670063e-05,0.00027137474490769164,1,0.6813320250652851,0.9959524993116723
0,0,low+peak_energy,-13.647125366575334,650,0.04702277188268326,0.09426874502972876,2.005015030211336,0.09428136438697893,-1.2619357250165386e-05,-2.6523187521276803e-08,0.09426874502972869,6.938893903907228e-17,3.67988623681052e-16,1.0004082064702087,1.2619357250165386e-05,2.5861754409431557e-05,0.0002743039897394961,1,0.685684130304567,0.9962946882199947
0,0,low+peak_energy,-13.647125366575334,660,0.04702277188268326,0.10176145268468208,2.164387117105782,0.10177548167348364,-1.4028988801567666e-05,-2.4527066461166314e-08,0.10176145268468183,2.498001805406602e-16,1.2272119789227305e-15,1.0004161985553777,1.4028988801567666e-05,2.8323980798918668e-05,0.0002782986661737228,1,0.6899783031241263,0.9966076507494945
0,0,low+peak_energy,-13.647125366575334,670,0.04702277188268326,0.11006788360121705,2.341068333915305,0.11008352222747275,-1.563862625569845e-05,-4.369648125279735e-08,0.11006788360121682,2.3592239273284576e-16,1.0715608837685249e-15,1.0004246393983731,1.563862625569845e-05,3.110053361691917e-05,0.00028251761015289927,1,0.6942160695789107,0.9968939398571118
0,0,low+peak_energy,-13.647125366575334,680,0.04702277188268326,0.11928869372072902,2.5372011572998447,0.11930623124019056,-1.753751946154125e-05,-7.629859503921477e-08,0.11928869372072891,1.1102230246251565e-16,4.652829165268093e-16,1.0004345116946016,1.753751946154125e-05,3.4294812993854015e-05,0.00028745198500831665,1,0.6983989961940055,0.9971558305680641
0,0,low+peak_energy,-13.647125366575334,690,0.04702277188268326,0.12953868979065222,2.755225728980063,0.12955835093912918,-1.9661148476957102e-05,-7.248450170638243e-08,0.12953868979065206,1.6653345369377348e-16,6.426967172961947e-16,1.000444033854356,1.9661148476957102e-05,3.785841523901375e-05,0.0002922113083764156,1,0.702528754070611,0.997395499561016
0,0,low+peak_energy,-13.647125366575334,700,0.04702277188268326,0.1409485399594173,2.997924951447112,0.14097074111330182,-2.2201153884515712e-05,-7.99910018778327e-08,0.1409485399594174,-8.326672684688674e-17,2.953333655952165e-16,1.0004555032276266,2.2201153884515712e-05,4.200136099625312e-05,0.0002979438191539019,1,0.7066064252137432,0.9976147951144821
0,0,low+peak_energy,-13.647125366575334,710,0.04702277188268326,0.1536676167898482,3.2684769357990215,0.15369284535588895,-2.522856604075807e-05,-1.1369826030671604e-07,0.15366761678984794,2.498001805406602e-16,8.126604070678317e-16,1.0004688316148844,2.522856604075807e-05,4.681567089425182e-05,0.00030460540167530977,1,0.7106330691875834,0.9978154585252837
0,0,low+peak_energy,-13.647125366575334,720,0.04702277188268326,0.16786683950596465,3.570516093046213,0.16789556374676154,-2.8724240796890177e-05,-1.1199656249627488e-07,0.16786683950596437,2.7755575615628914e-16,8.265726323029262e-16,1.0004827066845685,2.8724240796890177e-05,5.230620475003433e-05,0.0003115401240078521,1,0.714610000436595,0.9979990934229875
0,0,low+peak_energy,-13.647125366575334,730,0.04702277188268326,0.18374163608350902,3.908204400496967,0.18377460399546777,-3.296791195875337e-05,-1.5952335716273858e-07,0.1837416360835087,3.0531133177191805e-16,8.306679082259031e-16,1.0004993320982383,3.296791195875337e-05,5.8780184720545056e-05,0.0003198493341440947,1,0.7185380414507919,0.9981672189448463
0,0,low+peak_energy,-13.647125366575334,740,0.04702277188268326,0.20151641693397795,4.286314622781962,0.20155439472448575,-3.797779050779271e-05,-1.87672618751078e-07,0.20151641693397745,4.996003610813204e-16,1.2393685629237884e-15,1.000517402682427,3.797779050779271e-05,6.628734416693301e-05,0.00032888066895065386,1,0.7224187834861482,0.9983211245418873
0,0,low+peak_energy,-13.647125366575334,750,0.04702277188268326,0.2214486514933732,4.71032760394903,0.22149266041320123,-4.4008919828031345e-05,-2.3144282473852584e-07,0.221448651493373,1.942890293094024e-16,4.385902199805408e-16,1.0005379479372962,4.4008919828031345e-05,7.511892545987057e-05,0.00033914859896365846,1,0.72625235063628,0.9984620507655005
0,0,low+peak_energy,-13.647125366575334,760,0.04702277188268326,0.2438345179968487,5.186546233622326,0.24388578040261266,-5.126240576397434e-05,-3.123307214247806e-07,0.24383451799684858,1.1102230246251565e-16,2.2761126597712516e-16,1.0005609544933691,5.126240576397434e-05,8.551766274483358e-05,0.0003506463665231278,1,0.7300400234630755,0.9985910614800027
